Year,Company,Model,Transmission,Kms_Driven,ownership,Fuel_Type,Passing,Area,Price
2019,Maruti,Ciaz,Automatic,50335,1st Owner,Petrol,GJ-06,Ahmedabad,899000
2013,Maruti,Swift Dzire,Manual,56927,1st Owner,Petrol,KA-19,Bengaluru,464000
2011,Maruti,Swift,Manual,73738,2nd Owner,Petrol,DL-3C,Ghaziabad,240000
2014,Maruti,Wagon R 1.0,Manual,92739,2nd Owner,Petrol,KA-05,Bengaluru,345000
2013,Maruti,Ritz,Manual,53737,1st Owner,Petrol,MH-03,Pune,351000
2019,Maruti,Dzire,Automatic,35146,1st Owner,Petrol,KA-41,Bengaluru,731000
2022,Maruti,IGNIS,Manual,1376,1st Owner,Petrol,MH-14,Pune,663000
2015,Maruti,Celerio,Manual,28309,1st Owner,Petrol,MH-47,Mumbai,364000
2013,Maruti,Swift,Manual,39369,1st Owner,Petrol,KA-05,Bengaluru,501000
2016,Maruti,Ciaz,Manual,61392,1st Owner,Petrol,MH-01,Pune,566000
2019,Maruti,Swift,Manual,31653,1st Owner,Petrol,HR-87,Faridabad,526000
2019,Maruti,Celerio,Manual,103872,1st Owner,CNG,MH-12,Pune,509000
2014,Maruti,Alto 800,Manual,71218,1st Owner,Petrol,KA-05,Bengaluru,295000
2014,Maruti,Swift,Manual,37528,1st Owner,Petrol,HR-26,Faridabad,407000
2019,Maruti,Ciaz,Automatic,1245,2nd Owner,Petrol,MH-01,Mumbai,862000
2017,Maruti,Celerio,Manual,88379,2nd Owner,Petrol,TS-07,Hyderabad,435000
2018,Maruti,Dzire,Manual,76303,1st Owner,Petrol,KA-02,Bengaluru,641000
2021,Maruti,Alto,Manual,32972,1st Owner,CNG,RJ-02,Mansarovar,425000
2016,Maruti,Wagon R 1.0,Manual,36954,3rd Owner,Petrol,GJ-10,Rajkot,375000
2021,Maruti,Baleno,Manual,14485,1st Owner,Petrol,BR-01,Patna,783000
2016,Maruti,S Cross,Manual,76836,2nd Owner,Diesel,KA-05,Bengaluru,792000
2021,Maruti,S PRESSO,Manual,26541,1st Owner,CNG,GJ-15,Surat,489000
2014,Maruti,Celerio,Manual,82821,1st Owner,Petrol,GJ-27,Ahmedabad,326000
2018,Maruti,Alto 800,Manual,8458,1st Owner,Petrol,MH-48,Pune,350000
2016,Maruti,Celerio,Manual,25318,2nd Owner,Petrol,DL-9C,Gurugram,399000
2017,Maruti,IGNIS,Manual,30125,2nd Owner,Petrol,HR-26,Gurugram,448000
2021,Maruti,New Wagon-R,Automatic,31320,1st Owner,Petrol,TS-19,Hyderabad,675000
2018,Maruti,Ciaz,Automatic,39325,1st Owner,Petrol,HR-51,Gurugram,817000
2017,Maruti,IGNIS,Manual,40349,1st Owner,Petrol,MP-43,Lasudia Mori,446000
2019,Maruti,New Wagon-R,Manual,92418,1st Owner,CNG,DL-12,Gurugram,483000
2020,Maruti,Alto,Manual,22570,1st Owner,Petrol,PB-08,Ludhiana,424000
2016,Maruti,Baleno,Manual,29782,2nd Owner,Petrol,KA-03,Bengaluru,637000
2020,Maruti,New Wagon-R,Manual,66625,1st Owner,Petrol,MP-15,Lasudia Mori,608000
2018,Maruti,Celerio,Manual,39730,2nd Owner,CNG,MH-14,Pune,509000
2015,Maruti,Alto K10,Manual,30751,1st Owner,Petrol,KA-03,Bengaluru,341000
2011,Maruti,Wagon R 1.0,Manual,49855,2nd Owner,CNG,DL-5C,New Delhi,230000
2017,Maruti,Ciaz,Manual,52645,3rd Owner,Petrol,TN-10,Chennai,617000
2019,Maruti,Baleno,Manual,74812,1st Owner,Petrol,TN-11,Chennai,670000
2017,Maruti,Swift Dzire,Manual,66973,2nd Owner,Diesel,MH-04,Mumbai,647000
2012,Maruti,Swift,Manual,77023,1st Owner,Petrol,DL-8C,New Delhi,272000
2014,Maruti,Swift Dzire,Manual,26627,1st Owner,Petrol,KA-41,Bengaluru,569000
2018,Maruti,Dzire,Automatic,91932,1st Owner,Diesel,UP-14,Noida,606000
2017,Maruti,Baleno,Manual,47649,1st Owner,Petrol,MH-01,Pune,589000
2020,Maruti,S Cross,Manual,28121,1st Owner,Petrol,TN-11,Chennai,985000
2022,Maruti,Alto,Manual,16141,1st Owner,Petrol,TS-15,Hyderabad,454000
2014,Maruti,Swift,Manual,69860,1st Owner,Petrol,DL-13,Noida,397000
2010,Maruti,Swift,Manual,47741,1st Owner,Petrol,DL-3C,New Delhi,207000
2018,Maruti,Swift,Manual,56291,1st Owner,Petrol,HR-29,Gurugram,572000
2016,Maruti,Baleno,Automatic,71469,1st Owner,Petrol,MH-01,Navi Mumbai,570000
2013,Maruti,Wagon R 1.0,Manual,92195,1st Owner,Petrol,AP-07,Hyderabad,317000
2017,Maruti,Baleno,Manual,83412,1st Owner,Petrol,TS-08,Hyderabad,592000
2016,Maruti,Swift,Manual,10887,1st Owner,Petrol,KA-04,Bengaluru,675000
2021,Maruti,New Wagon-R,Manual,44293,1st Owner,CNG,HR-26,Noida,574000
2014,Maruti,Ritz,Manual,94611,2nd Owner,Petrol,TS-07,Hyderabad,386000
2020,Maruti,Baleno,Manual,22438,1st Owner,Petrol,KA-04,Bengaluru,742000
2018,Maruti,Alto 800,Manual,17414,1st Owner,Petrol,GJ-06,Ahmedabad,334000
2015,Maruti,Celerio,Automatic,62663,2nd Owner,Petrol,UP-16,Noida,377000
2020,Maruti,IGNIS,Manual,36231,1st Owner,Petrol,KA-04,Bengaluru,600000
2018,Maruti,Vitara Brezza,Automatic,98499,1st Owner,Diesel,HR-26,Noida,747000
2020,Maruti,Ciaz,Manual,19472,1st Owner,Petrol,KA-04,Bengaluru,1070000
2012,Maruti,Alto 800,Manual,88416,2nd Owner,Petrol,KA-02,Bengaluru,239000
2016,Maruti,Celerio,Manual,32357,1st Owner,Petrol,KA-51,Bengaluru,454000
2018,Maruti,Swift,Manual,55919,1st Owner,Petrol,HR-26,Gurugram,657000
2019,Maruti,Alto,Manual,26485,1st Owner,Petrol,TN-10,Chennai,352000
2019,Maruti,New Wagon-R,Manual,46925,2nd Owner,Petrol,GJ-10,Rajkot,524000
2020,Maruti,Ciaz,Automatic,44460,1st Owner,Petrol,PB-65,Chandigarh,1032000
2014,Maruti,Swift,Manual,74938,2nd Owner,Petrol,KA-53,Bengaluru,531000
2019,Maruti,Baleno,Manual,26181,1st Owner,Petrol,UP-14,Ghaziabad,645000
2019,Maruti,Alto,Manual,42839,1st Owner,Petrol,GJ-03,Rajkot,380000
2014,Maruti,Swift,Manual,49570,1st Owner,Petrol,KA-02,Bengaluru,533300
2013,Maruti,Wagon R 1.0,Manual,69948,1st Owner,CNG,MH-04,Mumbai,310000
2017,Maruti,Alto K10,Manual,48220,1st Owner,Petrol,PB-65,Ludhiana,362000
2022,Maruti,S PRESSO,Manual,3170,1st Owner,Petrol,KL-07,Kochi,532000
2010,Maruti,Wagon R 1.0,Manual,28235,1st Owner,Petrol,DL-9C,New Delhi,193000
2019,Maruti,Baleno,Automatic,37274,2nd Owner,Petrol,KA-01,Bengaluru,735000
2017,Maruti,Dzire,Automatic,44270,2nd Owner,Petrol,KA-51,Bengaluru,674000
2017,Maruti,Baleno,Manual,67286,1st Owner,Petrol,HR-51,Gurugram,506000
2015,Maruti,Celerio,Manual,38644,1st Owner,Petrol,MH-12,Pune,445000
2015,Maruti,Celerio,Automatic,94224,2nd Owner,Petrol,KA-51,Bengaluru,372000
2014,Maruti,Wagon R 1.0,Manual,99204,1st Owner,CNG,MH-43,Mumbai,332000
2019,Maruti,Swift,Automatic,70314,1st Owner,Petrol,KA-05,Bengaluru,698000
2017,Maruti,Baleno,Automatic,33324,1st Owner,Petrol,KA-04,Bengaluru,756000
2021,Maruti,S PRESSO,Manual,34169,1st Owner,Petrol,PB-07,Chandigarh,457000
2016,Maruti,Swift Dzire,Manual,37162,1st Owner,Petrol,KA-41,Bengaluru,600000
2015,Maruti,Wagon R 1.0,Manual,67006,2nd Owner,CNG,MH-03,Mumbai,322000
2020,Maruti,Dzire,Manual,13150,1st Owner,Petrol,MH-06,Mumbai,714350
2018,Maruti,Wagon R 1.0,Automatic,40468,1st Owner,Petrol,GJ-01,Ahmedabad,442000
2018,Maruti,Celerio X,Automatic,63528,1st Owner,Petrol,TS-08,Hyderabad,495000
2018,Maruti,Swift,Manual,68457,1st Owner,Petrol,TS-07,Hyderabad,587650
2019,Maruti,Baleno,Manual,44561,1st Owner,Petrol,DL-10,Noida,633000
2019,Maruti,Baleno,Manual,53360,1st Owner,Petrol,HR-29,Gurugram,584000
2022,Maruti,New Wagon-R,Manual,16752,1st Owner,CNG,KL-07,Kochi,646000
2018,Maruti,Alto 800,Manual,24796,1st Owner,Petrol,HR-29,New Delhi,307000
2017,Maruti,Dzire,Manual,87184,1st Owner,Petrol,DL-9C,New Delhi,546000
2018,Maruti,Alto 800,Manual,37811,1st Owner,Petrol,TS-09,Hyderabad,317000
2020,Maruti,S PRESSO,Manual,82366,1st Owner,CNG,GJ-05,Surat,452000
2022,Maruti,S PRESSO,Manual,14757,1st Owner,Petrol,PB-08,Chandigarh,482000
2020,Maruti,Alto,Manual,18650,1st Owner,Petrol,GJ-05,Surat,381000
2012,Maruti,Wagon R 1.0,Manual,38843,2nd Owner,Petrol,TN-22,Chennai,338000
2020,Maruti,New Wagon-R,Manual,48884,2nd Owner,CNG,HR-76,Faridabad,532000
2014,Maruti,Alto 800,Manual,32586,2nd Owner,Petrol,WB-02,Kolkata,216000
2017,Maruti,Celerio,Manual,33221,1st Owner,Petrol,KA-50,Bengaluru,462000
2015,Maruti,Ciaz,Manual,86851,2nd Owner,Petrol,KA-03,Bengaluru,607000
2015,Maruti,Swift,Manual,67791,2nd Owner,Diesel,KA-05,Bengaluru,682000
2017,Maruti,Baleno,Manual,54186,1st Owner,Petrol,MH-12,Pune,622000
2016,Maruti,Celerio,Automatic,41464,1st Owner,Petrol,KA-05,Bengaluru,520000
2015,Maruti,Swift Dzire,Manual,47097,1st Owner,Petrol,MH-12,Pune,521000
2016,Maruti,Swift,Manual,52783,1st Owner,Petrol,TN-07,Chennai,514000
2019,Maruti,Celerio,Manual,14191,1st Owner,Petrol,TN-06,Chennai,483000
2017,Maruti,Baleno,Manual,76028,1st Owner,Petrol,MH-05,Mumbai,542000
2017,Maruti,IGNIS,Automatic,18159,1st Owner,Petrol,KA-51,Bengaluru,644000
2019,Maruti,Alto,Manual,16903,2nd Owner,Petrol,TS-13,Hyderabad,357000
2016,Maruti,Swift,Manual,93785,1st Owner,Petrol,TS-07,Hyderabad,595000
2021,Maruti,Swift,Manual,14567,1st Owner,Petrol,WB-02,Kolkata,678000
2018,Maruti,Vitara Brezza,Automatic,65843,1st Owner,Diesel,DL-5C,Noida,742000
2017,Maruti,Alto 800,Manual,23825,2nd Owner,Petrol,GJ-15,Surat,298000
2018,Maruti,Vitara Brezza,Manual,57593,2nd Owner,Diesel,GJ-38,Ahmedabad,812000
2016,Maruti,Baleno,Automatic,83075,2nd Owner,Petrol,KA-06,Bengaluru,597000
2013,Maruti,Alto 800,Manual,97228,1st Owner,CNG,MH-12,Pune,290000
2014,Maruti,Swift,Manual,40337,1st Owner,Petrol,KA-53,Bengaluru,599000
2018,Maruti,Wagon R 1.0,Manual,40437,1st Owner,CNG,MH-43,Mumbai,428000
2016,Maruti,Ciaz,Manual,66149,1st Owner,Petrol,KA-01,Bengaluru,748000
2020,Maruti,Baleno,Manual,36821,1st Owner,Petrol,UP-32,Lucknow,681000
2015,Maruti,Swift,Manual,84771,2nd Owner,Petrol,WB-24,Kolkata,340000
2018,Maruti,Vitara Brezza,Manual,70921,2nd Owner,Diesel,GJ-01,Ahmedabad,787000
2010,Maruti,Wagon R 1.0,Manual,69120,2nd Owner,Petrol,KA-04,Bengaluru,300000
2013,Maruti,Alto 800,Manual,112858,1st Owner,CNG,MH-14,Pune,279000
2013,Maruti,Swift Dzire,Manual,68940,1st Owner,Petrol,MH-43,Mumbai,385000
2017,Maruti,Baleno,Automatic,73369,2nd Owner,Petrol,TN-11,Chennai,605000
2014,Maruti,Swift,Manual,51489,1st Owner,Petrol,KA-03,Bengaluru,515000
2021,Maruti,Swift,Manual,11210,1st Owner,Petrol,DL-2C,New Delhi,648000
2014,Maruti,Alto K10,Manual,22916,3rd Owner,Petrol,TN-01,Chennai,262000
2018,Maruti,Celerio X,Manual,57744,1st Owner,Petrol,KA-01,Bengaluru,492000
2013,Maruti,Swift Dzire,Manual,52698,1st Owner,Petrol,DL-8C,Noida,361000
2018,Maruti,Ciaz,Manual,44752,1st Owner,Petrol,HR-36,Gurugram,808000
2013,Maruti,Swift,Manual,53101,1st Owner,Petrol,KA-01,Bengaluru,436000
2021,Maruti,Baleno,Manual,22615,2nd Owner,Petrol,UP-32,Lucknow,751000
2015,Maruti,Alto K10,Manual,59672,2nd Owner,Petrol,TN-07,Chennai,296000
2019,Maruti,Celerio X,Manual,111212,2nd Owner,Petrol,TN-23,Coimbatore,437000
2021,Maruti,S PRESSO,Manual,10218,1st Owner,Petrol,KA-17,Bengaluru,512000
2014,Maruti,Swift,Manual,95255,2nd Owner,Petrol,TS-08,Hyderabad,441000
2014,Maruti,Swift,Manual,87966,3rd Owner,Petrol,AP-28,Hyderabad,482000
2012,Maruti,Swift,Manual,23815,1st Owner,Petrol,KA-02,Bengaluru,490000
2014,Maruti,Swift,Manual,113521,1st Owner,Petrol,KA-05,Bengaluru,488000
2015,Maruti,Alto 800,Manual,30073,1st Owner,Petrol,WB-24,Kolkata,221000
2018,Maruti,IGNIS,Manual,55043,1st Owner,Petrol,MH-12,Pune,477000
2019,Maruti,IGNIS,Manual,72225,1st Owner,Petrol,UP-65,Lucknow,510000
2020,Maruti,Baleno,Manual,73659,2nd Owner,Petrol,TN-15,Chennai,636000
2011,Maruti,Swift Dzire,Manual,98652,2nd Owner,Petrol,DL-13,New Delhi,220000
2017,Maruti,Celerio,Manual,34665,2nd Owner,Petrol,TS-25,Hyderabad,451000
2017,Maruti,Dzire,Automatic,72918,1st Owner,Diesel,RJ-14,Mansarovar,741000
2022,Maruti,Alto,Manual,13095,1st Owner,Petrol,TN-11,Chennai,432000
2018,Maruti,Vitara Brezza,Manual,48600,1st Owner,Diesel,DL-6C,New Delhi,733000
2015,Maruti,Wagon R 1.0,Manual,21598,1st Owner,Petrol,MH-47,Mumbai,358000
2020,Maruti,S PRESSO,Automatic,27890,1st Owner,Petrol,MH-31,Mumbai,434000
2017,Maruti,Celerio,Automatic,65276,1st Owner,Petrol,TS-15,Hyderabad,466000
2016,Maruti,Swift,Manual,61881,1st Owner,Petrol,TS-13,Hyderabad,550000
2020,Maruti,Baleno,Manual,27459,1st Owner,Petrol,KA-05,Bengaluru,743000
2019,Maruti,S PRESSO,Manual,33484,1st Owner,Petrol,TS-11,Hyderabad,429000
2014,Maruti,Swift,Manual,35225,1st Owner,Petrol,KA-53,Bengaluru,538000
2014,Maruti,Wagon R 1.0,Manual,40273,1st Owner,Petrol,MH-20,Nasik,321000
2013,Maruti,Swift Dzire,Manual,29811,1st Owner,Petrol,MH-02,Navi Mumbai,434000
2013,Maruti,Swift Dzire,Manual,61684,1st Owner,Petrol,MH-16,Pune,460000
2019,Maruti,Baleno,Manual,18809,1st Owner,Petrol,MH-40,Pune,650000
2012,Maruti,Wagon R 1.0,Manual,48766,1st Owner,CNG,MH-46,Mumbai,301000
2017,Maruti,Baleno,Manual,27436,1st Owner,Petrol,TN-07,Chennai,606000
2016,Maruti,Celerio,Automatic,39319,2nd Owner,Petrol,MH-05,Nagpur,390000
2018,Maruti,Baleno,Manual,52948,1st Owner,Diesel,HR-29,Chandigarh,581000
2018,Maruti,IGNIS,Automatic,13535,2nd Owner,Petrol,MP-09,Lasudia Mori,501000
2014,Maruti,Swift,Manual,31946,1st Owner,Petrol,MH-05,Mumbai,432000
2011,Maruti,Alto,Manual,14359,2nd Owner,Petrol,DL-3C,Noida,188000
2017,Maruti,Celerio,Automatic,30623,1st Owner,Petrol,TN-02,Chennai,494000
2019,Maruti,Baleno,Manual,47935,1st Owner,Petrol,HR-26,New Delhi,553000
2019,Maruti,Celerio,Manual,41680,1st Owner,Petrol,BR-01,Patna,498000
2014,Maruti,Swift,Manual,45246,1st Owner,Petrol,KA-03,Bengaluru,515000
2019,Maruti,Baleno,Manual,49131,2nd Owner,Petrol,MH-14,Pune,645000
2020,Maruti,S Cross,Manual,26852,1st Owner,Petrol,TS-07,Hyderabad,1019000
2021,Maruti,XL6,Automatic,29845,1st Owner,Petrol,MH-12,Pune,1130000
2016,Maruti,Alto 800,Manual,89634,1st Owner,Petrol,HR-82,Faridabad,292000
2012,Maruti,Alto 800,Manual,48775,2nd Owner,Petrol,KA-05,Bengaluru,255000
2018,Maruti,Wagon R 1.0,Manual,43528,2nd Owner,Petrol,TS-08,Hyderabad,424350
2014,Maruti,Swift Dzire,Manual,73626,1st Owner,Diesel,TS-09,Hyderabad,511000
2019,Maruti,Swift,Manual,55705,1st Owner,Petrol,KA-51,Bengaluru,680000
2017,Maruti,Baleno,Manual,63801,1st Owner,Petrol,DL-9C,Noida,535000
2016,Maruti,Baleno,Manual,87367,1st Owner,Petrol,TN-13,Chennai,533000
2018,Maruti,IGNIS,Manual,97644,1st Owner,Petrol,TS-08,Hyderabad,631000
2020,Maruti,Dzire,Manual,53736,1st Owner,Petrol,PB-46,Chandigarh,640000
2013,Maruti,Wagon R 1.0,Manual,39769,2nd Owner,Petrol,HR-02,Gurugram,295000
2021,Maruti,Alto,Manual,18471,1st Owner,CNG,UP-16,New Delhi,433000
2014,Maruti,Celerio,Automatic,99227,1st Owner,Petrol,KA-50,Bengaluru,372000
2020,Maruti,Ciaz,Manual,34904,1st Owner,Petrol,TN-64,Chennai,869000
2020,Maruti,Celerio,Manual,32760,2nd Owner,Petrol,TN-03,Chennai,467000
2019,Maruti,Alto,Manual,57850,1st Owner,CNG,MH-04,Mumbai,402000
2018,Maruti,Ciaz,Manual,67448,2nd Owner,Petrol,MH-01,Mumbai,637000
2018,Maruti,Wagon R 1.0,Manual,100362,1st Owner,CNG,DL-6C,New Delhi,405000
2017,Maruti,Dzire,Automatic,42925,1st Owner,Petrol,KA-50,Bengaluru,705000
2016,Maruti,Ciaz,Manual,43185,1st Owner,Petrol,UP-16,Noida,594800
2018,Maruti,IGNIS,Manual,36714,1st Owner,Petrol,KA-04,Bengaluru,580000
2019,Maruti,Alto,Manual,18475,1st Owner,Petrol,HR-29,Faridabad,386000
2020,Maruti,Baleno,Automatic,37675,2nd Owner,Petrol,TN-13,Chennai,797000
2018,Maruti,Dzire,Manual,57006,1st Owner,Petrol,MH-48,Navi Mumbai,629000
2017,Maruti,Ciaz,Automatic,48247,1st Owner,Petrol,TS-09,Hyderabad,744000
2016,Maruti,Ciaz,Manual,26983,1st Owner,Petrol,HR-26,Faridabad,673000
2021,Maruti,S PRESSO,Manual,15286,2nd Owner,CNG,MH-04,Mumbai,470000
2018,Maruti,Dzire,Automatic,54737,1st Owner,Petrol,TS-09,Hyderabad,705000
2018,Maruti,Alto 800,Manual,26047,2nd Owner,Petrol,CH-01,Chandigarh,307000
2020,Maruti,New Wagon-R,Manual,42154,1st Owner,Petrol,GJ-05,Surat,508000
2015,Maruti,Swift,Manual,20817,1st Owner,Petrol,TN-04,Chennai,527000
2012,Maruti,Swift Dzire,Manual,45237,2nd Owner,Petrol,KA-04,Bengaluru,440000
2012,Maruti,Swift,Manual,66346,1st Owner,Petrol,KA-03,Bengaluru,465000
2013,Maruti,Alto 800,Manual,75102,2nd Owner,Petrol,TN-18,Chennai,226000
2021,Maruti,Swift,Manual,23941,1st Owner,Petrol,GJ-06,Ahmedabad,713000
2021,Maruti,Alto,Manual,17843,2nd Owner,Petrol,KA-01,Bengaluru,404000
2021,Maruti,Swift,Manual,27029,1st Owner,Petrol,GJ-27,Ahmedabad,686000
2018,Maruti,Celerio,Manual,59028,1st Owner,Petrol,TS-17,Hyderabad,477000
2010,Maruti,Swift Dzire,Manual,28555,1st Owner,Petrol,DL-2C,Noida,236000
2011,Maruti,Swift,Manual,102814,1st Owner,Petrol,KA-03,Bengaluru,413000
2014,Maruti,Swift,Manual,71318,1st Owner,Petrol,KA-05,Bengaluru,475000
2017,Maruti,IGNIS,Automatic,67242,2nd Owner,Petrol,PB-10,Chandigarh,509000
2017,Maruti,Ciaz,Manual,29159,1st Owner,Petrol,WB-06,Kolkata,562000
2019,Maruti,Baleno,Manual,44470,1st Owner,Petrol,UP-32,Lucknow,630000
2017,Maruti,Wagon R 1.0,Automatic,26905,2nd Owner,Petrol,KA-01,Bengaluru,513000
2018,Maruti,Alto 800,Manual,76032,2nd Owner,Petrol,TN-21,Chennai,288000
2017,Maruti,Ciaz,Manual,45008,1st Owner,Petrol,GJ-06,Ahmedabad,647000
2014,Maruti,Wagon R 1.0,Manual,68119,2nd Owner,Petrol,MH-05,Mumbai,315000
2019,Maruti,Alto,Manual,39925,1st Owner,Petrol,GJ-19,Surat,309000
2019,Maruti,Baleno,Manual,16856,1st Owner,Petrol,MP-09,Lasudia Mori,673000
2018,Maruti,Baleno,Manual,50874,1st Owner,Petrol,HR-26,Gurugram,559000
2017,Maruti,Baleno,Manual,35292,1st Owner,Petrol,KA-03,Bengaluru,685000
2011,Maruti,Wagon R 1.0,Manual,45040,2nd Owner,CNG,DL-8C,New Delhi,234000
2015,Maruti,Wagon R 1.0,Manual,74759,1st Owner,Petrol,MH-05,Navi Mumbai,342000
2013,Maruti,Ritz,Manual,107239,1st Owner,Petrol,MH-12,Pune,303000
2016,Maruti,Swift,Manual,39115,1st Owner,Petrol,KL-01,Kochi,528000
2021,Maruti,Baleno,Manual,15844,1st Owner,Petrol,GJ-03,Rajkot,743000
2020,Maruti,S PRESSO,Manual,36340,1st Owner,Petrol,KA-36,Bengaluru,430000
2016,Maruti,Baleno,Manual,38153,1st Owner,Petrol,KA-03,Bengaluru,714000
2019,Maruti,Alto K10,Manual,28315,1st Owner,Petrol,GJ-05,Surat,381000
2017,Maruti,Baleno,Manual,83969,1st Owner,Petrol,TS-09,Hyderabad,580000
2015,Maruti,Swift,Manual,33431,1st Owner,Petrol,DL-3C,New Delhi,379000
2022,Maruti,New Wagon-R,Manual,41972,1st Owner,CNG,HR-51,Noida,613000
2016,Maruti,Baleno,Manual,87983,2nd Owner,Petrol,TS-13,Hyderabad,602000
2020,Maruti,S Cross,Manual,23634,1st Owner,Petrol,GJ-06,Ahmedabad,960000
2018,Maruti,IGNIS,Manual,54907,2nd Owner,Petrol,TS-09,Hyderabad,484000
2021,Maruti,New Wagon-R,Manual,18457,1st Owner,CNG,MH-14,Pune,623000
2019,Maruti,S PRESSO,Automatic,30347,1st Owner,Petrol,MH-48,Nasik,481000
2016,Maruti,Celerio,Automatic,55978,1st Owner,Petrol,DL-9C,Ghaziabad,401000
2017,Maruti,Baleno,Manual,26902,1st Owner,Petrol,GJ-01,Ahmedabad,584000
2012,Maruti,Ritz,Manual,124401,1st Owner,Petrol,DL-7C,Gurugram,201000
2018,Maruti,Ciaz,Manual,43865,2nd Owner,Diesel,GJ-06,Ahmedabad,722000
2018,Maruti,Vitara Brezza,Automatic,61369,2nd Owner,Diesel,HR-70,Faridabad,762000
2016,Maruti,Wagon R 1.0,Manual,35690,2nd Owner,Petrol,MH-14,Pune,410000
2018,Maruti,Baleno,Automatic,15267,1st Owner,Petrol,KA-03,Bengaluru,722000
2012,Maruti,Swift,Manual,78249,3rd Owner,Petrol,KA-53,Bengaluru,421000
2018,Maruti,Alto 800,Manual,63556,1st Owner,Petrol,TN-09,Chennai,341000
2021,Maruti,Baleno,Manual,18885,1st Owner,Petrol,HR-26,Gurugram,709000
2019,Maruti,Vitara Brezza,Manual,77461,1st Owner,Diesel,TN-74,Coimbatore,803000
2017,Maruti,Alto K10,Manual,35112,2nd Owner,Petrol,KA-22,Bengaluru,345000
2021,Maruti,Alto,Manual,34832,1st Owner,CNG,HR-81,Noida,422000
2021,Maruti,S PRESSO,Manual,25844,1st Owner,Petrol,UP-32,Lucknow,426000
2015,Maruti,Swift,Manual,67245,1st Owner,Petrol,KA-51,Bengaluru,583000
2012,Maruti,Swift,Manual,35195,1st Owner,Petrol,KA-51,Bengaluru,446000
2019,Maruti,Ciaz,Automatic,20404,1st Owner,Petrol,KA-05,Bengaluru,959000
2012,Maruti,Swift Dzire,Manual,44074,1st Owner,Petrol,KA-01,Bengaluru,452000
2018,Maruti,Dzire,Automatic,65861,3rd Owner,Diesel,TN-19,Chennai,668000
2019,Maruti,Baleno,Manual,43476,2nd Owner,Petrol,RJ-02,Mansarovar,588000
2017,Maruti,Baleno,Manual,101863,3rd Owner,Petrol,TS-08,Hyderabad,648000
2019,Maruti,Baleno,Manual,14218,2nd Owner,Petrol,RJ-45,Mansarovar,625000
2014,Maruti,Swift Dzire,Manual,119236,1st Owner,Petrol,WB-24,Kolkata,359000
2016,Maruti,Swift Dzire,Manual,61308,1st Owner,Petrol,TN-11,Chennai,534000
2018,Maruti,Swift,Automatic,34840,1st Owner,Petrol,TS-07,Hyderabad,690000
2018,Maruti,Celerio,Manual,50870,1st Owner,CNG,MH-46,Pune,519000
2022,Maruti,Celerio,Automatic,3083,1st Owner,Petrol,WB-20,Kolkata,705000
2017,Maruti,Alto K10,Automatic,44351,1st Owner,Petrol,MH-12,Pune,383000
2018,Maruti,Baleno,Automatic,26880,1st Owner,Petrol,MH-02,Mumbai,674000
2022,Maruti,New Wagon-R,Manual,7008,1st Owner,Petrol,GJ-16,Ahmedabad,671000
2017,Maruti,IGNIS,Automatic,41720,1st Owner,Petrol,DL-2C,New Delhi,551000
2018,Maruti,Baleno,Manual,27122,1st Owner,Petrol,DL-8C,Ghaziabad,605000
2014,Maruti,Wagon R 1.0,Manual,77267,1st Owner,Petrol,MH-05,Pune,314000
2014,Maruti,Wagon R 1.0,Manual,68015,1st Owner,Petrol,HR-26,New Delhi,330000
2013,Maruti,Swift,Manual,69124,1st Owner,Petrol,KA-25,Bengaluru,488000
2019,Maruti,Celerio,Manual,89573,1st Owner,CNG,MH-14,Pune,502200
2022,Maruti,New Wagon-R,Manual,4777,1st Owner,Petrol,MH-14,Pune,717000
2013,Maruti,Alto K10,Manual,75895,2nd Owner,Petrol,MH-14,Pune,235000
2014,Maruti,Wagon R 1.0,Manual,64500,1st Owner,CNG,MH-02,Nagpur,349000
2010,Maruti,Alto K10,Manual,54671,1st Owner,Petrol,KA-03,Bengaluru,233000
2017,Maruti,Baleno,Automatic,106665,1st Owner,Petrol,TS-11,Hyderabad,600000
2018,Maruti,Celerio,Manual,44110,2nd Owner,CNG,MH-12,Pune,530000
2017,Maruti,IGNIS,Automatic,88087,2nd Owner,CNG,GJ-02,Ahmedabad,498000
2016,Maruti,Swift,Manual,41107,1st Owner,Petrol,KA-07,Bengaluru,573000
2019,Maruti,New Wagon-R,Manual,72103,1st Owner,CNG,HR-26,Noida,511000
2018,Maruti,Alto 800,Manual,55479,1st Owner,Petrol,MH-16,Pune,318000
2017,Maruti,Wagon R 1.0,Manual,54273,2nd Owner,Petrol,TS-10,Hyderabad,398000
2019,Maruti,Dzire,Manual,60968,2nd Owner,Petrol,GJ-05,Surat,603000
2018,Maruti,IGNIS,Automatic,52777,1st Owner,Petrol,UP-16,Ghaziabad,549000
2019,Maruti,Alto 800,Manual,15144,1st Owner,Petrol,HR-30,Gurugram,338000
2010,Maruti,Ritz,Manual,68057,2nd Owner,Petrol,KA-51,Bengaluru,323000
2013,Maruti,Wagon R 1.0,Manual,91821,2nd Owner,Petrol,AP-29,Hyderabad,331000
2021,Maruti,Ciaz,Manual,9645,1st Owner,Petrol,TS-08,Hyderabad,939000
2020,Maruti,S Cross,Manual,5574,1st Owner,Petrol,UP-14,Ghaziabad,1021000
